@RELATION toneClassifier
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {1,2,3,4}

@DATA
0.081781,0.039747,3.003765,0.157962,0.170596,0.564394,0.011425,0.107196,-26.470305,2.039611,1.358265,-0.039264,0.034892,-0.063736,-0.022476,0.145730,0.010797,0.019842,0.133270,0.155848,-0.040803,0.002153,0.006964,0.001180,0.069465,0.000759,0.020764,0.000592,0.060401,0.000838,0.011379,0.025580,0.000423,0.028628,0.070849,0.029075,0.256400,0.066239,0.032582,0.418847,0.010723,0.099395,1.583815,1.004883,0.876673,0.409825,0.306098,0.203342,0.278780,0.218972,0.220452,0.287240,0.210547,0.218269,0.276223,0.002407,0.007274,0.000975,0.030042,0.000572,0.026248,0.000529,0.039263,0.000875,0.016852,0.016186,0.000499,0.009719,3
0.080048,0.029789,2.836785,0.131677,0.146664,0.444955,0.009118,0.118908,-25.810912,1.652730,-0.615728,0.590029,0.375980,-0.025112,0.555728,0.039407,-0.075124,0.242251,-0.069717,0.200473,-0.143499,0.003216,0.012122,0.005481,0.066529,0.005529,0.007766,0.004941,0.043079,0.006654,0.006803,0.017614,0.001901,0.022024,0.065369,0.022561,0.308015,0.069818,0.023659,0.447405,0.005790,0.099528,2.163632,0.922067,0.653226,0.518557,0.317486,0.353896,0.238804,0.266431,0.261986,0.162174,0.180623,0.196509,0.135009,0.005161,0.008958,0.007021,0.026514,0.011365,0.006376,0.005244,0.028455,0.007785,0.008075,0.012653,0.001850,0.008823,3
0.060069,0.029302,2.899467,0.117907,0.144827,0.337396,0.022007,0.080130,-26.710992,2.428605,-0.048083,0.147102,0.293017,-0.013513,0.226989,0.336191,-0.192920,0.080437,0.044109,0.221564,-0.100491,0.002761,0.007087,0.005865,0.037684,0.005111,0.012055,0.004228,0.095573,0.004907,0.006619,0.016590,0.001254,0.031358,0.054615,0.026208,0.410900,0.071323,0.046638,0.313419,0.026114,0.072873,1.984075,0.961178,0.736063,0.340526,0.506224,0.287130,0.190068,0.289130,0.248287,0.271419,0.245310,0.196229,0.202384,0.002883,0.007698,0.006303,0.034522,0.005930,0.017295,0.003720,0.049816,0.006494,0.006449,0.015878,0.002102,0.011237,3
0.073133,0.056556,2.929490,0.150983,0.178494,0.440409,0.009445,0.098883,-25.292562,2.178947,0.748874,0.042896,-0.150693,0.143255,0.176636,0.104619,0.118704,0.011471,0.036889,0.215241,-0.140549,0.004126,0.005190,0.007327,0.067132,0.001696,0.013186,0.001518,0.065487,0.000827,0.006487,0.028615,0.000512,0.029074,0.070258,0.026981,0.389073,0.077863,0.035526,0.452419,0.007849,0.101630,2.346823,1.051797,0.598418,0.466859,0.293996,0.225952,0.176081,0.272203,0.224081,0.213545,0.248432,0.253236,0.183381,0.004243,0.005028,0.012845,0.039361,0.002690,0.017561,0.002835,0.048389,0.001021,0.011058,0.027197,0.000397,0.010723,3
0.075562,0.026767,2.917320,0.154244,0.173758,0.547080,0.009741,0.114705,-26.705087,2.070718,0.873084,0.115808,-0.207449,0.080572,0.156133,0.150055,0.182925,0.067916,-0.033103,0.199422,-0.324527,0.004151,0.015274,0.002706,0.078419,0.001677,0.005826,0.001248,0.050567,0.000823,0.008779,0.027744,0.000737,0.029055,0.062905,0.021254,0.368854,0.065645,0.030377,0.372753,0.009780,0.084069,1.681185,1.045740,0.491702,0.289969,0.380378,0.263355,0.222629,0.196622,0.339262,0.244100,0.202248,0.223030,0.184938,0.004733,0.018118,0.002838,0.036930,0.001586,0.007008,0.000903,0.045072,0.001089,0.007874,0.023931,0.000540,0.009429,3
0.129222,0.027664,3.106027,0.177902,0.155001,0.550790,0.018213,0.169577,-28.270351,1.190483,-0.486559,0.408126,-0.177430,0.002320,-0.127493,-0.117353,0.000891,-0.237715,-0.048495,-0.193874,-0.305073,0.004825,0.058674,0.005997,0.034206,0.004955,0.006574,0.001753,0.004962,0.004372,0.005307,0.015239,0.004750,0.024204,0.109280,0.033024,0.247354,0.107362,0.034748,0.541140,0.018745,0.145255,2.519530,0.816302,0.867403,0.607055,0.263580,0.370904,0.289401,0.289562,0.319339,0.303055,0.331588,0.278033,0.301621,0.004264,0.046500,0.011777,0.044387,0.007853,0.008546,0.002174,0.004469,0.006877,0.008393,0.019465,0.009102,0.013665,3
0.097581,0.029539,3.124417,0.150063,0.156352,0.361490,0.024805,0.118614,-28.176751,1.822182,-0.590072,0.468028,0.187075,-0.199995,0.050179,-0.125757,-0.064115,-0.168894,-0.260203,-0.334746,-0.239634,0.004615,0.039877,0.005076,0.046931,0.004038,0.010571,0.002600,0.005615,0.003896,0.003353,0.038168,0.002013,0.029362,0.082814,0.032575,0.259167,0.090500,0.040884,0.405536,0.017961,0.105430,2.662905,0.925491,0.813067,0.503566,0.477600,0.302512,0.253177,0.324899,0.236438,0.225094,0.314623,0.285208,0.270252,0.008209,0.042846,0.012873,0.045505,0.005834,0.016485,0.003842,0.006099,0.007740,0.003754,0.046684,0.003038,0.009385,3
0.150225,0.039270,3.155945,0.228718,0.181627,0.769183,0.014015,0.207924,-26.981154,1.478627,-0.037780,-0.071687,-0.438566,0.162187,-0.174019,-0.180638,0.006538,-0.294820,-0.031225,-0.267611,-0.240502,0.007349,0.032903,0.009133,0.047258,0.003516,0.012603,0.003554,0.018763,0.004992,0.005385,0.015439,0.002567,0.024984,0.103696,0.033078,0.165580,0.097994,0.022987,0.531431,0.019640,0.130660,2.320602,0.914802,0.523603,0.263169,0.363608,0.402831,0.309507,0.270773,0.336823,0.302056,0.241033,0.296651,0.390756,0.011600,0.035440,0.020301,0.052439,0.006741,0.024019,0.008239,0.032996,0.011009,0.007947,0.019782,0.004064,0.013088,3
0.130280,0.038021,3.083016,0.181231,0.160189,0.568729,0.021262,0.162235,-27.920943,2.213814,-0.272126,0.116745,0.064706,-0.225726,0.143272,-0.044101,-0.136262,-0.376837,-0.135449,-0.281339,-0.305397,0.004474,0.055455,0.005008,0.056411,0.004760,0.011223,0.003079,0.010743,0.003906,0.003302,0.016908,0.001326,0.029553,0.102077,0.031635,0.359658,0.101336,0.036483,0.469490,0.024973,0.125098,2.739723,1.237895,0.599332,0.240583,0.340315,0.359421,0.318611,0.248068,0.298950,0.278319,0.356298,0.303238,0.299519,0.006390,0.050636,0.008416,0.058916,0.008451,0.016985,0.006037,0.015151,0.007189,0.004595,0.024727,0.003587,0.011221,3
0.075400,0.036309,2.942392,0.131707,0.154843,0.429843,0.011562,0.108602,-25.384819,0.517546,-0.676037,0.872263,0.076028,-0.112584,-0.088723,-0.157576,-0.074550,0.074654,-0.445155,-0.085611,-0.152553,0.004840,0.018940,0.006013,0.038764,0.007572,0.012591,0.005083,0.009452,0.005216,0.004418,0.012323,0.006062,0.016546,0.045132,0.031813,0.391879,0.049818,0.037711,0.375786,0.007722,0.065746,2.266249,1.113307,0.861116,0.731214,0.234854,0.290080,0.297078,0.219832,0.293882,0.358509,0.315056,0.300513,0.319851,0.004941,0.020179,0.008334,0.051868,0.007868,0.017871,0.006552,0.009107,0.007102,0.003779,0.013807,0.009520,0.012933,3
0.052938,0.035655,3.002284,0.122727,0.152333,0.428339,0.011151,0.075287,-25.894374,0.781077,0.000001,-0.338578,0.078596,-0.006496,-0.321993,0.070102,-0.247362,-0.087695,-0.073398,0.032590,-0.236575,0.015947,0.035893,0.006879,0.036822,0.009321,0.013363,0.005310,0.009352,0.004123,0.006261,0.013973,0.002493,0.020166,0.025464,0.028826,0.211381,0.036646,0.034095,0.302093,0.006796,0.033547,1.718342,1.107651,0.782752,0.791871,0.298678,0.390611,0.317894,0.232696,0.275904,0.299037,0.259928,0.195315,0.342017,0.020014,0.033480,0.006603,0.045474,0.008850,0.017647,0.006411,0.009151,0.004775,0.005927,0.012668,0.003042,0.010566,3
0.045551,0.023535,2.954064,0.100878,0.144841,0.296173,0.020311,0.060767,-27.208658,1.765244,0.146369,0.066357,-0.418474,0.105576,-0.323429,-0.079189,-0.050700,-0.220291,0.039083,-0.156302,-0.251770,0.009458,0.063240,0.004204,0.035676,0.005579,0.010331,0.002340,0.011874,0.002414,0.012910,0.021914,0.005965,0.028369,0.024002,0.030354,0.474038,0.039608,0.036928,0.288316,0.015159,0.023628,2.277157,1.057440,0.738363,0.579912,0.293395,0.333575,0.215676,0.284980,0.343111,0.234371,0.324972,0.156047,0.354565,0.008440,0.059829,0.004491,0.044728,0.006654,0.018238,0.002304,0.012896,0.002932,0.018867,0.025024,0.007983,0.012128,3
0.046409,0.038816,3.055077,0.113594,0.159474,0.327135,0.017329,0.057506,-26.355008,1.668065,-0.273607,0.390475,-0.115214,-0.220944,-0.176961,-0.021130,-0.109715,-0.010114,-0.126161,-0.168935,-0.265981,0.013251,0.064373,0.006747,0.030127,0.005638,0.006692,0.004031,0.011101,0.002096,0.006167,0.024787,0.002421,0.026504,0.024008,0.030382,0.225149,0.046979,0.043930,0.300300,0.014724,0.025652,1.639499,1.175496,0.957655,0.740675,0.398482,0.418932,0.319443,0.272612,0.264329,0.227963,0.258141,0.275073,0.320280,0.015801,0.038499,0.010324,0.043451,0.006144,0.007359,0.004331,0.012206,0.002688,0.009128,0.025911,0.004774,0.011908,3
0.078769,0.023149,2.886808,0.170886,0.181944,0.868462,0.006977,0.154527,-26.009224,1.060468,0.658368,-1.114215,-0.124498,-0.321040,-0.041747,0.159670,-0.266550,-0.048305,-0.173449,0.041981,-0.008412,0.008228,0.015105,0.009037,0.040162,0.020210,0.017878,0.005139,0.014745,0.004841,0.014842,0.023954,0.000988,0.019905,0.049443,0.028250,0.464254,0.052574,0.027970,0.411389,0.007240,0.098644,1.989112,1.163030,0.517088,0.523397,0.315257,0.337780,0.296265,0.372813,0.312594,0.289888,0.306410,0.235228,0.269773,0.009087,0.013760,0.015970,0.042562,0.021327,0.023281,0.004878,0.017318,0.007393,0.013842,0.019919,0.000801,0.010533,3
0.073488,0.031903,2.965318,0.142380,0.164894,0.578893,0.017340,0.111099,-27.538265,1.412433,0.549781,-0.179189,-0.308814,0.268989,-0.247456,-0.027193,-0.103049,-0.283979,0.058235,-0.285472,-0.112646,0.004230,0.045692,0.005485,0.044539,0.003516,0.008348,0.003922,0.013715,0.007586,0.010419,0.034005,0.001535,0.027513,0.045993,0.029714,0.384371,0.052367,0.028718,0.438151,0.022408,0.068362,2.113531,1.122824,0.758018,0.309143,0.368895,0.372513,0.201173,0.432112,0.245279,0.271749,0.300584,0.211796,0.283742,0.005382,0.046271,0.010428,0.044254,0.004480,0.010193,0.007035,0.014045,0.014517,0.015806,0.037280,0.001954,0.011383,3
0.047740,0.039698,3.054148,0.127713,0.172820,0.401637,0.018853,0.062984,-27.082200,1.597357,0.117919,0.314305,-0.181942,0.056652,-0.161080,-0.041741,-0.124217,-0.246175,-0.127886,-0.247912,-0.193684,0.004465,0.077310,0.009526,0.031604,0.005189,0.012552,0.002610,0.009904,0.003234,0.003810,0.023249,0.001386,0.027842,0.025329,0.029097,0.312312,0.048508,0.035157,0.303797,0.022093,0.029950,2.392211,1.537812,0.790395,0.235361,0.413626,0.395032,0.308972,0.246678,0.290653,0.257716,0.274382,0.173420,0.243919,0.003697,0.043489,0.010361,0.030687,0.006850,0.016730,0.003453,0.011937,0.006214,0.004615,0.020271,0.002195,0.009055,3
0.054605,0.068630,3.083655,0.108826,0.144841,0.353359,0.022382,0.069986,-25.406005,1.779560,-0.607324,-0.432972,-0.306002,0.228760,-0.151345,-0.147950,0.158437,-0.043333,-0.090298,-0.251606,-0.160486,0.023161,0.028165,0.008731,0.033566,0.007967,0.008654,0.003569,0.007121,0.005073,0.004869,0.026596,0.006153,0.020618,0.021908,0.048670,0.196966,0.039885,0.034445,0.238395,0.017979,0.027486,1.601324,1.460313,0.987588,0.579166,0.675330,0.398036,0.209673,0.234130,0.399160,0.261584,0.319174,0.192702,0.382325,0.033336,0.024474,0.011836,0.044252,0.012431,0.010843,0.005794,0.006530,0.012038,0.004143,0.025544,0.008499,0.010839,3
0.051838,0.013794,2.702540,0.115856,0.159975,0.369048,0.006200,0.077245,-25.703371,1.323132,-0.942811,0.706564,0.452327,-0.120524,0.557152,0.057488,-0.223446,0.319254,-0.045797,0.044523,0.035665,0.004130,0.008469,0.005324,0.045966,0.005852,0.010400,0.013107,0.034008,0.005164,0.007878,0.020379,0.002814,0.016501,0.034144,0.018588,0.405679,0.038542,0.036417,0.413611,0.002745,0.053069,2.560221,0.936377,0.522058,0.419173,0.354578,0.287643,0.151318,0.215274,0.244770,0.203291,0.212561,0.166086,0.217214,0.002669,0.004628,0.004727,0.048302,0.004529,0.006039,0.012270,0.017103,0.002968,0.005270,0.013945,0.002352,0.011517,3
0.086800,0.081438,3.086393,0.166199,0.183284,0.645401,0.013918,0.138090,-24.237688,2.042253,0.197379,-0.364305,0.106641,-0.114541,-0.202721,-0.094072,0.000945,-0.112902,-0.059922,-0.205662,-0.124096,0.010888,0.033955,0.005072,0.040621,0.002772,0.011857,0.003461,0.024511,0.002283,0.008339,0.033676,0.009457,0.027316,0.079933,0.057808,0.274074,0.068408,0.026379,0.664413,0.011516,0.140126,1.646772,1.170998,0.647246,0.674410,0.307405,0.419524,0.276817,0.244845,0.313456,0.329168,0.269847,0.294756,0.321473,0.017266,0.040558,0.007606,0.058957,0.003314,0.014245,0.006598,0.041139,0.003376,0.011964,0.039652,0.020043,0.016501,3
0.022998,0.035405,3.047995,0.089734,0.156859,0.058083,0.025011,0.032371,-27.025919,2.900021,-0.151955,0.359594,-0.037893,0.012926,-0.082672,-0.144107,0.031660,-0.261683,-0.194972,-0.276936,-0.222767,0.008818,0.077794,0.005411,0.038958,0.002669,0.006969,0.002116,0.016019,0.001687,0.007119,0.053664,0.004307,0.036911,0.010237,0.044842,0.360331,0.035899,0.049199,0.049191,0.022113,0.014872,2.345881,1.159736,0.756563,0.470454,0.292559,0.329022,0.265879,0.258450,0.237163,0.189493,0.274457,0.299524,0.332530,0.009802,0.073519,0.008057,0.050988,0.003390,0.008818,0.003542,0.018469,0.002137,0.011688,0.043392,0.004561,0.012181,3
0.115051,0.040206,3.080433,0.190056,0.175859,0.938982,0.009022,0.182174,-25.166316,1.484207,0.334245,-0.535889,-0.007683,-0.097784,-0.186359,-0.146978,-0.073849,0.012606,-0.065587,-0.104968,-0.150904,0.007765,0.039413,0.003800,0.025654,0.004302,0.014648,0.004991,0.010767,0.002091,0.017011,0.024690,0.004103,0.021409,0.073094,0.024743,0.247664,0.058498,0.018113,0.577270,0.008538,0.128878,1.502393,1.325113,0.881259,0.557358,0.361426,0.576475,0.293141,0.361455,0.240792,0.337837,0.242757,0.295584,0.287168,0.010252,0.051934,0.006470,0.040184,0.006348,0.024459,0.009543,0.013443,0.002308,0.029709,0.023360,0.009121,0.015506,3
0.044155,0.032529,3.092842,0.126660,0.179671,0.330257,0.007754,0.064905,-25.300317,1.948123,0.092501,0.066547,0.046315,0.542082,0.273727,0.189991,0.320635,0.173142,0.049847,0.154770,-0.020305,0.006944,0.017113,0.009523,0.076971,0.010122,0.005747,0.005569,0.053328,0.002140,0.004614,0.027502,0.001513,0.028789,0.034571,0.030488,0.117684,0.033660,0.019281,0.292195,0.005441,0.053532,1.385701,0.665369,0.492439,0.352080,0.209376,0.224241,0.204717,0.183100,0.163163,0.185247,0.140814,0.150467,0.226533,0.009206,0.013012,0.015990,0.030795,0.010137,0.004241,0.005939,0.024218,0.001796,0.004897,0.017706,0.001380,0.008702,3
0.070098,0.039054,3.086520,0.135819,0.179534,0.261132,0.017637,0.092407,-26.393562,2.999186,-0.584715,-0.542020,-0.219925,-0.072411,0.012044,-0.167262,-0.067768,-0.112064,-0.131886,-0.301092,-0.321574,0.036819,0.056502,0.006698,0.041083,0.005884,0.008248,0.004353,0.013637,0.005095,0.007159,0.024264,0.002675,0.030397,0.090272,0.041517,0.163904,0.085520,0.032808,0.420069,0.016354,0.117639,2.586767,1.148151,0.637624,0.540088,0.475526,0.303437,0.246193,0.211250,0.244728,0.266471,0.267718,0.247799,0.277041,0.045477,0.036581,0.006441,0.052771,0.007359,0.006495,0.005173,0.012307,0.009795,0.006901,0.039756,0.003945,0.008857,3
0.046320,0.059683,2.740982,0.092862,0.138265,0.042540,0.016886,0.062991,-26.097146,1.072919,-1.650470,1.648497,-0.190806,-0.683512,0.618483,-0.308225,-0.489293,-0.231391,-0.071493,0.089692,-0.130032,0.001523,0.003962,0.004011,0.051128,0.015086,0.013825,0.009358,0.016017,0.007321,0.004020,0.003569,0.001081,0.018636,0.007210,0.035133,0.394093,0.016070,0.030272,0.014827,0.010824,0.002273,1.150154,0.382292,0.401011,0.220003,0.252851,0.184794,0.228055,0.373629,0.189427,0.264795,0.153695,0.197779,0.225443,0.001212,0.002351,0.003772,0.038458,0.014871,0.010197,0.013840,0.010146,0.006640,0.002524,0.001707,0.000923,0.013458,4
0.054747,0.074216,2.931651,0.109150,0.141323,0.193548,0.012102,0.073941,-24.612827,-0.745792,-1.524050,1.354115,0.139669,-0.378158,-0.020470,-0.430590,-0.025965,-0.157354,-0.245604,0.212847,-0.209243,0.004313,0.005510,0.007875,0.014267,0.016350,0.008340,0.006046,0.006883,0.008779,0.006610,0.013764,0.009097,0.010466,0.007449,0.062088,0.425397,0.024182,0.041493,0.062873,0.008166,0.002924,2.077759,0.772938,0.344691,0.347161,0.254863,0.259994,0.262759,0.263095,0.344415,0.290157,0.297020,0.367083,0.378142,0.003394,0.006827,0.008990,0.013510,0.024644,0.007970,0.012059,0.009035,0.009624,0.005567,0.012858,0.006889,0.005481,4
0.046543,0.086805,3.016447,0.102029,0.140532,0.122524,0.015330,0.062917,-24.175204,0.670621,-1.699984,0.991922,0.150057,-0.770347,0.315886,-0.334391,0.070564,-0.283971,-0.323606,-0.199699,0.105665,0.006156,0.013651,0.016576,0.031403,0.006808,0.010956,0.005130,0.019915,0.004644,0.005598,0.007731,0.007491,0.015896,0.005720,0.071072,0.307322,0.028057,0.043718,0.047519,0.012395,0.003159,2.458029,0.508146,0.443034,0.385753,0.284363,0.170549,0.313695,0.190409,0.250710,0.260618,0.233122,0.321291,0.285791,0.010283,0.019272,0.026369,0.044573,0.006050,0.012261,0.007261,0.020213,0.004380,0.004419,0.007365,0.009436,0.011202,4
0.046142,0.064185,2.760407,0.080699,0.120222,0.066706,0.009473,0.058812,-23.900871,1.164341,-2.148395,0.949808,0.562917,-0.329421,0.227338,0.056810,-0.500330,0.539594,-0.282371,-0.088225,-0.140099,0.003444,0.013174,0.004192,0.015424,0.013935,0.014511,0.015990,0.022889,0.004911,0.007528,0.014893,0.009028,0.011631,0.004601,0.042390,0.393622,0.020748,0.035794,0.023061,0.008062,0.001181,1.915801,0.463575,0.203285,0.174586,0.251587,0.165516,0.181939,0.288519,0.279633,0.235557,0.194809,0.187875,0.185532,0.002205,0.007132,0.001691,0.023262,0.009468,0.007961,0.012472,0.022080,0.003558,0.004396,0.009480,0.007512,0.004737,4
0.029056,0.052266,2.957253,0.091679,0.145951,0.150073,0.009512,0.049657,-24.632649,2.090076,-1.298416,0.392919,1.071022,-0.127707,0.180686,0.148194,-0.311073,0.375644,-0.140105,0.067205,-0.253414,0.007204,0.016250,0.005120,0.057472,0.008610,0.009483,0.004957,0.026443,0.010367,0.010614,0.034555,0.020305,0.023713,0.006497,0.054104,0.347402,0.028390,0.042319,0.054784,0.003844,0.005876,2.994133,0.507335,0.328564,0.234385,0.325373,0.220676,0.199465,0.215408,0.199889,0.232582,0.267984,0.192245,0.146540,0.008510,0.017494,0.003022,0.076092,0.007530,0.005989,0.005341,0.016841,0.014830,0.011600,0.021126,0.029093,0.017885,4
0.038880,0.028811,2.600365,0.092139,0.143286,0.142443,0.008911,0.052496,-24.812728,2.315424,-1.780873,0.187758,0.965541,-0.562114,0.418053,-0.141002,-0.313498,0.037173,0.178839,-0.228153,-0.117026,0.009557,0.016564,0.007765,0.023219,0.013236,0.024279,0.008629,0.022994,0.007683,0.014557,0.023616,0.007702,0.012254,0.007186,0.022501,0.300806,0.016931,0.026440,0.061254,0.003772,0.002349,2.408986,0.696926,0.280600,0.268307,0.144456,0.226683,0.150835,0.176785,0.242528,0.170802,0.171260,0.092060,0.115576,0.006593,0.011342,0.004763,0.014338,0.014384,0.008884,0.004206,0.016207,0.004969,0.010554,0.019077,0.007631,0.004092,4
0.021180,0.108794,2.969317,0.087675,0.159228,0.086478,0.017548,0.027765,-24.553790,3.368324,0.034449,-0.288783,-0.264048,-0.106225,-0.035015,0.498308,0.128484,0.011537,-0.192039,0.053666,0.032693,0.010808,0.032438,0.032365,0.047579,0.005825,0.010056,0.001093,0.028728,0.000747,0.037604,0.048616,0.001314,0.033668,0.015535,0.099466,0.448079,0.032721,0.039937,0.139234,0.010013,0.022427,2.814542,1.062361,0.795060,0.396703,0.722399,0.366258,0.461467,0.325559,0.341067,0.314238,0.276158,0.227387,0.148091,0.018044,0.033269,0.041824,0.065898,0.008961,0.010386,0.001031,0.026196,0.000678,0.056678,0.029949,0.001772,0.014296,4
0.016515,0.105128,2.880711,0.076020,0.154598,0.043489,0.020788,0.025088,-24.809579,3.808696,0.058520,-0.542403,-0.038298,-0.251015,0.203224,0.041301,0.061275,-0.105425,-0.274228,-0.190930,0.000061,0.018746,0.039612,0.014076,0.061127,0.016691,0.015408,0.001352,0.032268,0.001358,0.011013,0.039605,0.001280,0.027783,0.004420,0.092573,0.400158,0.018816,0.036913,0.049688,0.011190,0.006462,2.970139,0.504069,0.637621,0.627546,0.332670,0.416951,0.187906,0.383689,0.408353,0.355093,0.223913,0.361631,0.216756,0.019526,0.030979,0.020439,0.039622,0.030905,0.016029,0.001072,0.020173,0.001831,0.013645,0.027987,0.002886,0.006047,4
0.025448,0.095341,2.877097,0.090379,0.161178,0.082660,0.017857,0.040199,-24.577037,2.840653,-0.796315,-0.016872,0.593410,-0.236435,0.139076,0.102247,0.108780,-0.009582,-0.176995,0.057244,-0.037845,0.009174,0.019606,0.010262,0.058635,0.006046,0.011858,0.005939,0.025334,0.003086,0.018653,0.062894,0.003502,0.027065,0.007760,0.103383,0.454669,0.025673,0.038095,0.057495,0.010834,0.013791,2.666190,0.579527,0.632549,0.801769,0.540668,0.345329,0.272532,0.273595,0.272838,0.197420,0.325684,0.200540,0.106616,0.010256,0.012875,0.010137,0.043592,0.005086,0.017759,0.012474,0.017900,0.002268,0.023766,0.043737,0.002831,0.010265,4
0.025719,0.118652,2.979933,0.087691,0.153553,0.068967,0.020019,0.038444,-24.439874,2.980681,-0.887684,-0.116331,0.193712,-0.217824,0.697198,0.572026,-0.733148,-0.123363,0.000015,0.002595,-0.063070,0.002781,0.015718,0.021536,0.056234,0.053876,0.033449,0.005035,0.022725,0.002717,0.007328,0.024022,0.000512,0.032577,0.006079,0.114945,0.481148,0.033587,0.045829,0.056084,0.011984,0.010774,2.656512,0.461753,0.392442,0.443041,0.453889,0.380313,0.424385,0.423661,0.182404,0.179208,0.155277,0.174359,0.180369,0.003469,0.024576,0.042046,0.045554,0.056401,0.028808,0.004658,0.023456,0.004640,0.009672,0.015924,0.000409,0.007490,4
0.029148,0.115562,3.011147,0.115545,0.181129,0.189748,0.009782,0.024105,-24.042905,2.555803,0.925239,-0.617702,-0.095559,0.430577,0.174115,0.242703,-0.059978,0.069946,0.080230,-0.077518,-0.003013,0.008150,0.031990,0.011764,0.049356,0.004199,0.014433,0.002575,0.064471,0.012047,0.007332,0.038786,0.000330,0.028243,0.012795,0.093225,0.209696,0.028653,0.037570,0.063421,0.004318,0.005727,3.680082,0.477649,0.929725,0.345689,0.234669,0.350552,0.127656,0.389292,0.188045,0.176605,0.208936,0.187318,0.180393,0.013843,0.030203,0.015517,0.028247,0.005439,0.017680,0.003731,0.034962,0.025859,0.006488,0.024009,0.000272,0.003743,4
0.013260,0.030241,2.803691,0.091385,0.175698,0.085720,0.022807,0.022782,-30.361158,2.941079,0.894976,0.689815,0.133078,0.284630,0.221838,-0.072094,0.073354,-0.017666,-0.127669,0.102922,-0.060498,0.001850,0.024842,0.002506,0.143753,0.003446,0.007048,0.000804,0.059993,0.001598,0.016410,0.047698,0.000288,0.049833,0.009959,0.027078,0.276080,0.021044,0.026781,0.112624,0.005593,0.021018,2.447453,0.492843,0.606870,0.287584,0.347063,0.262127,0.297134,0.282381,0.159511,0.156705,0.192856,0.088654,0.124729,0.002220,0.022542,0.005558,0.120155,0.006287,0.009816,0.001095,0.024741,0.002128,0.020049,0.024943,0.000454,0.026376,4
0.013969,0.100280,3.042346,0.074699,0.145616,0.056039,0.014189,0.020272,-24.742734,3.098623,0.326697,0.551050,-0.000232,0.046159,0.252351,0.233415,-0.332256,0.599865,-0.210722,-0.018919,0.045580,0.004628,0.009731,0.007591,0.064955,0.002072,0.008902,0.001766,0.052057,0.002707,0.014371,0.080337,0.001293,0.034635,0.005612,0.075615,0.210368,0.020652,0.039028,0.034660,0.009288,0.012126,3.168344,0.416246,0.939950,0.413825,0.303002,0.293864,0.381646,0.231331,0.268866,0.221399,0.171912,0.287270,0.159303,0.010649,0.009174,0.011711,0.057138,0.003860,0.016037,0.003404,0.031514,0.006038,0.015505,0.037907,0.003214,0.008234,4
